Ticker;Name;Exchange;Category Name;
XDRC;XEDAR CORP;PNK;
LUCY;Lucille Farms Inc.;PNK;
MXMSF;Maxim Resources Inc.;PNK;
SKCBY;SHINKIN CENTRAL ADR;PNK;
GSFVF;GASFRAC Energy Services, Inc.;PNK;
WSEG;Dominovas Energy Corporation;PNK;
MNIRF;MGold Resources Inc.;PNK;
WMHI;World Mobile Holdings, Inc.;PNK;
FASC;First American Scientific Corp.;PNK;
GDQMF;Goldquest Mining Corp.;PNK;
PPCH;Propanc Health Group Corporation;PNK;
ZHULF;ZHULIAN CORPORATION;PNK;
CNBI;China BCT Pharmacy Group, Inc.;PNK;
SMPR;Standard Metals Processing, Inc.;PNK;
TSSZF;TESSI;PNK;
DEUZF;DEUTZ AG AKT;PNK;
NKWFF.PK;NAIKUN WIND ENERGY G;PNK;
ATONY;Anton Oilfield Services Group;PNK;
OCBG;OC Beverages, Inc.;PNK;
FJVPF;FIDELITY JAPANESE VA;PNK;
PPCMF;PPC Limited;PNK;
VSTI.PK;VERSUS TECHNOLOGY INC;PNK;
IVSXF;Investor AB;PNK;
TWSI;Tristar Wellness Solutions Inc.;PNK;
LKYSF;Lucky Strike Resources Ltd.;PNK;
ZHEXF.PK;ZHEJIANG EXPRESSWAY;PNK;
MTRT;The Metal Arts Company, Inc.;PNK;
KELTF;Kelt Exploration Ltd.;PNK;
UBEOF;UBE INDS LTD ORD;PNK;
QDLC.PK;QUADLOGIC CONTROLS C;PNK;
TPVTY;TPV Technology Limited;PNK;
SMKY.PK;SMOKY MARKET FOODS;PNK;
MQLYF;MIQUEL Y COSTAS MIQU;PNK;
MLYBY;Malayan Banking Berhad;PNK;
WLDVF;Wildcat Silver Corporation;PNK;
PTMEF;PT Media Nusantara Citra Tbk;PNK;
EGMCF;Emgold Mining Corp.;PNK;
SGHIF;Shanghai Industrial Holdings Limited;PNK;
TFOXL;TWENTY FIRST CENTURY;PNK;
CARE;Carter Bank & Trust;PNK;
BWOWU;WOWJOINT HOLDINGS;PNK;
EWCLY;Energy World Corp. Ltd.;PNK;
KBCSF.PK;KBC GROEP NV;PNK;
JTEKF;JTEKT Corporation;PNK;
TINLF;Teijin Ltd.;PNK;
BURBY;Burberry Group plc;PNK;
JDGPF.PK;JD GROUP LTD ORD;PNK;
HARR;Harry & David Holdings, Inc.;PNK;
XXCDB;BOSTON CAP IV 28 LP;PNK;
IVPAF;Ivanhoe Mines Ltd.;PNK;
AXVSF;ARCLAND SERVICE CO L;PNK;
THMMQ;THORNBURG MTG PFD F;PNK;
SDRXP;SandRidge Energy, Inc.;PNK;
CAZFF.PK;CAZA OIL & GAS INC.;PNK;
OKCTF;Okinawa Cellular Telephone Company;PNK;
XXBNA;AMERICAN TAX CREDIT;PNK;
KPCPF.PK;KASIKORNBANK PU F RE;PNK;
NOCEF;NewOcean Energy Holdings Limited;PNK;
LRESF;Lakeland Resources Inc.;PNK;
MAWHF.PK;MAN WAH HOLDINGS;PNK;
MODLF.PK;MONDI LTD;PNK;
OMTK;Omnitek Engineering Corp.;PNK;
ONMDQ;Vertical Health Solutions Inc.;PNK;
GNYPF;Gainey Capital Corp.;PNK;
SELF;Self Storage Group, Inc.;PNK;
VOQP;VioQuest Pharmaceuticals Inc.;PNK;
GDFZY;GDF SUEZ S.A.;PNK;
WTBCF;Whitbread PLC;PNK;
MNTHF;Minth Group Ltd.;PNK;
CYPYF;CYPRESS HILLS RES CP;PNK;
OSTLY;Arrium Limited;PNK;
HYMLF;HYUNDAI MOTOR CO LTD;PNK;
BSHF.PK;BIOSHAFT WATER TECH;PNK;
WAVE;NEXTWAVE WIRLESS;PNK;
SOACF;Southern Arc Minerals Inc.;PNK;
URAYY;Open Joint Stock Company Uralkali;PNK;
BZIC;Beamz Interactive, Inc.;PNK;
SGQRF.PK;SOUTHGOBI RES LTD;PNK;
KRYPY;Kerry Properties Ltd.;PNK;
GPVSY;SMT S.A.;PNK;
KMTUF.PK;KOMATSU LTD ORD;PNK;
ACTCD;Advanced Cell Technology Inc.;PNK;
BNRDF;Bedrocan Cannabis Corp.;PNK;
PHXHF;PHX Energy Services Corp.;PNK;
CIHN;Caribbean International Holdings Inc.;PNK;
KKPNY;Koninklijke KPN N.V.;PNK;
CRMB;Crumbs Bake Shop, Inc.;PNK;
NTGSF;Golden Predator Mining Corp.;PNK;
YOSN;Yosen Group, Inc.;PNK;
JFIL.PK;JIU FENG INVESTMENT;PNK;
OTED;Oak Tree Educational Partners, Inc.;PNK;
PHOS;Phosphate Holdings, Inc.;PNK;
WFCL;1867 Western Financial Corporation;PNK;
NPSHY;Nippon Shokubai Co. Ltd.;PNK;
SMLNF;Solar Millenium AG;PNK;
WUYIF;WUYI INTL PHARMACEUT;PNK;
QWTR.PK;QUEST WATER GLOBAL;PNK;
ZMRK.PK;ZALEMARK HOLDING CO;PNK;
AIIFF;Armtec Infrastructure Inc;PNK;
JDVB;Jeff Davis Bancshares Inc.;PNK;
ORKLY;Orkla ASA;PNK;
BOVKF;Bi-Optic Ventures Inc.;PNK;
POYYF;Polymetal International Plc;PNK;
HAIPF;Hadera Paper Ltd.;PNK;
UULFF;Expedition Mining Inc.;PNK;
RLGHF;Religare Health Trust;PNK;
OPGX.PK;OPTIGENEX INC;PNK;
FOVSY;Ford Otomotiv Sanayi AS;PNK;
QDLC;Quadlogic Controls Corp.;PNK;
AXNO;Asher Xino Corporation;PNK;
PRBAY;ParanÌÁ Banco S.A.;PNK;
BOLYY;Bolsas y Mercados Espa–oles, Sociedad Holding de Mercados y Sistemas Financieros, S.A.;PNK;
CJEWY;Chow Tai Fook Jewellery Group Ltd.;PNK;
AORE;American Overseas Group Limited;PNK;
ITXN;International Textile Group, Inc.;PNK;
STDAF;Stada-Arzneimittel AG;PNK;
WLRMF.PK;WOLVERINE MINERALS C;PNK;
HIRT;Hines Real Estate Investment Trust Inc.;PNK;
FTLF;FitLife Brands, Inc.;PNK;
GRYEF.PK;AU MIN AFRICA PTY;PNK;
KOGMF;Kilo Goldmines Ltd.;PNK;
PXFG;Phoenix Footwear Group Inc.;PNK;
STFYF;Standard Food Corp.;PNK;
LEGPF;Legacy Oil + Gas Inc.;PNK;
TRUL;Trulite Inc.;PNK;
JTLDF;Jatenergy Limited;PNK;
DWAHF;Daiwa House Industry Co. Ltd.;PNK;
MSIXF;MORNEAU SHEPHELL;PNK;
RHCO;Readen Holding Corp.;PNK;
IVGHF;IVG Immobilien AG;PNK;
BLERF;Black Earth Farming Limited;PNK;
OBTAF;Obtala Resources Limited;PNK;
EDXC;ENDEXX Corp.;PNK;
LQRCF;La Quinta Resources Corp.;PNK;
HELKF;HENKEL AG & CO;PNK;
NSUPF;Northern Superior Resources, Inc.;PNK;
FWDG;FutureWorld Corp.;PNK;
DCHIY;Digital China Holdings Limited;PNK;
GNSZ;Genspera, Inc.;PNK;
AMMJ;American Cannabis Company, Inc.;PNK;
RYHTY;Ryman Healthcare Limited;PNK;
ZNAE.PK;ZANE INTERACTIVE PUB;PNK;
ZHUZF;ZHUZHOU CSR TIMES;PNK;
CICSD.PK;WESTPORT ENERGY HOLD;PNK;
IPKSF;INTL PARKSIDE PRODUC;PNK;
TRCMY.PK;TRANSCOM WW ADS;PNK;
WSSRF;Weststar Resources Corp.;PNK;
NWRDF.PK;NEW WORLD CHINA LAND;PNK;
FEDC;Federal Casters Corp.;PNK;
LZAGF;Lonza Group Ltd;PNK;
SMCKF.PK;SUMITOMO MITSUI CONS;PNK;
GWGWF;GWR Global Water Resources Corp.;PNK;
MCYWF;Macusani Yellowcake, Inc.;PNK;
ASHXD.PK;ASHBURTON VENT INC;PNK;
CSKI;China Sky One Medical, Inc.;PNK;
HTEC.PK;HYDRON TECHNOLOGIES;PNK;
KBRS;KBS Real Estate Investment Trust II, Inc.;PNK;
AFQMF.PK;AFRICAN QN MINES ORD;PNK;
LGGNY;Legal & General Group Plc;PNK;
NDEV;Novus Acquisition & Development Corp.;PNK;
REZIF.PK;REZIDOR HOTEL GROUP;PNK;
VBBK;Vibra Bank;PNK;
PTVYF;Petro Vista Energy Corp.;PNK;
QUAIF;QUALICORP SA;PNK;
ASOE;Apollo Solar Energy, Inc.;PNK;
NPSGF.PK;NIPPON SHEET GLASS;PNK;
OZTCF;OIL OPTIMIZATION INC;PNK;
OJSCY;OJSC OC Rosneft;PNK;
VYCO;Vycor Medical Inc.;PNK;
NEXOF;NEXON Co., Ltd.;PNK;
WBNKW;WACCAMAW BANKSHARES;PNK;
BACPF;BANK OF CYPRUS PUB;PNK;
AMADF;Amadeus IT Holding SA;PNK;
TCTZF;Tencent Holdings Ltd.;PNK;
FORSU;Forestar Group Inc.;PNK;
NBFJF.PK;NIPPON BLDG FD INC;PNK;
ACDU;Accredited Business Consolidators Corp.;PNK;
WHJHQ;WHITEHALL JEWELERS;PNK;
VRST;Versatech USA;PNK;
ACSYF;Accsys Technologies Plc;PNK;
NNEMF.PK;NEMI NORTH ENERGY;PNK;
SPRND;Supernova Energy, Inc.;PNK;
JPYYL;JP MORGAN;PNK;
CUUHF;Stuart Olson Inc.;PNK;
VSMD;VASAMED, Inc.;PNK;
XRXH;XRX International Entertainment Holding Group, Inc.;PNK;
EQPI.PK;ZHONGCHAI MACHINERY;PNK;
XLEFF.PK;XXL ENERGY CORP;PNK;
WXMN;Waxman Industries, Inc.;PNK;
EEXXF;Energy XXI Ltd.;PNK;
ZARFF;Zargon Oil & Gas Ltd;PNK;
JSPRF.PK;JASPER INVESTMENTS;PNK;
DITTF.PK;DAITO TRUST CONSTRUC;PNK;
KGTFF.PK;KRUNG THAI BK PUBLIC;PNK;
DKYOF;DAIKYO INC;PNK;
TMMI;TMM, Inc.;PNK;
ADTR;Alliance Distributors Holding Inc.;PNK;
NWFFF;New World Resource Corp.;PNK;
YAMCF.PK;YAMAHA CORP;PNK;
YIDI.PK;YOUR INTERNET DEFEND;PNK;
ZPPB;Glorywin Entertainment Group, Inc.;PNK;
ECOP;Eco-Shift Power Corp.;PNK;
MJDS;MOJO Data Solutions, Inc.;PNK;
GBLX;Growblox Sciences, Inc.;PNK;
DLCR;Kibush Capital Corp;PNK;
OSBK;OSAGE BANCSHARES INC;PNK;
XZJBF.PK;BENI STABILI SPA ROM;PNK;
CAEEF.PK;CAREER DESIGN CTR CO;PNK;
SZKMF;Suzuki Motor Corporation;PNK;
XNGAF;XING AG NAMEN -AKT;PNK;
KDSKF;Koninklijke DSM N.V.;PNK;
FJTSF.PK;FUJITSU LTD;PNK;
EQUR.PK;E- QURE CORP;PNK;
EBTTF;Elektrobit Oyj;PNK;
SINGY;Singapore Airlines Limited;PNK;
IXOG;Index Oil & Gas, Inc.;PNK;
CBAF;CITBA Financial Corporation;PNK;
SFICP;iStar Financial Inc.;PNK;
KAJMY;Kajima Corporation;PNK;
SWYDF;Stornoway Diamond Corporation;PNK;
BRNE;Borneo Resource Investments Ltd.;PNK;
OVUNF;OVERSEAS UNION;PNK;
SOCLF;SOCO International plc;PNK;
UEEC.PK;UNITED HEALTH PROD;PNK;
MPHD;Media Pal Holdings, Corp.;PNK;
UVIC;Unilens Vision Inc.;PNK;
FRVZ;FOREVER ZEN LTD;PNK;
ZLUE;Vortex Brands Co.;PNK;
YOKEF;Yokogawa Electric Corp.;PNK;
PDNLA;Presidential Realty Corp.;PNK;
RBWNY.PK;ROYAL BOSKALIS WESTM;PNK;
KESAF;Darty plc;PNK;
ZDEXD.PK;MOBIUS RESOURCES INC;PNK;
YATRY;Yamato Holdings Co., Ltd.;PNK;
RFIVF;Resource Finance & Investment Ltd.;PNK;
MSADY;"MS&AD; Insurance Group Holdings, Inc.";PNK;
GAMZ;Gamzio Mobile, Inc.;PNK;
RINIF.PK;RINNAI CORP;PNK;
BVNRY;Bavarian Nordic A/S;PNK;
VVIVF;Valencia Ventures Inc.;PNK;
FPCO;Florida Partners Corp.;PNK;
CWVWF;Consolidated Westview Resource Corp.;PNK;
PPLKY;Petropavlovsk PLC;PNK;
JAGGF;Jaguar Mining Inc.;PNK;
MNKDW;MANNKIND CORPORATION;PNK;
MONK;Monarchy Ventures Inc.;PNK;
GROV;GroveWare Technologies Ltd.;PNK;
TAWNF;THAI AIRWAYS INTL- F;PNK;
WLWHY;Woolworths Holdings Limited;PNK;
IRLBF;The Governor and Company of the Bank of Ireland;PNK;
ECIFY;Electricite de France SA;PNK;
YAMCF;Yamaha Corporation;PNK;
VSTAD;VISTAGEN THERAPEUTIC;PNK;
TOCOF;Tom Group Ltd.;PNK;
STRXF;Strata-X Energy Ltd.;PNK;
SREZF;Sona Resources Corp.;PNK;
CNIG;Corning Natural Gas Corporation;PNK;
PNOW;Pure Hospitality Solutions Inc.;PNK;
RVRCF;IDM Mining Ltd.;PNK;
BOUBF;Bourbon;PNK;
LNVGF.PK;LENOVO GROUP LTD ORD;PNK;
RUALF.PK;UNITED CO RUSAL /SH;PNK;
VSTR.PK;VALUESETTERS INC;PNK;
ELRE;Yinfu Gold Corporation;PNK;
SVMRF;Sevan Marine ASA;PNK;
SUBCY;Subsea 7 SA;PNK;
CARSP.PK;CAP AUTO REIT PFD A;PNK;
PRMLY;Prumo Log’stica Global;PNK;
GLVMF;Golden Valley Mines Ltd.;PNK;
SMCE;SMC Entertainment Inc.;PNK;
YRKB;York Traditions Bank;PNK;
KGHPF.PK;KGHM POLSKA MIEDZ SA;PNK;
TNTHF;Difference Capital Financial Inc.;PNK;
SHTRF;SUNLIGHT REAL ESTATE;PNK;
HYHZF;HYUNDAI HEAVY INDUST;PNK;
XFCH.PK;X-FACTOR COMM HLDGS;PNK;
DCRDD.PK;VIADERMA, INC.;PNK;
LQSIF;Liquor Stores NA Ltd;PNK;
QIFTF.PK;QUORUM INFORMATION;PNK;
KAKKF.PK;KAWASAKI KISEN KAISH;PNK;
QKFXF;Quickflix Limited;PNK;
CHOD;Castle Holding Corp.;PNK;
QBEIY.PK;QBE INSURANCE GP UNSP/ADR;PNK;
EVENF.PK;EVOGENE LTD ORD;PNK;
DEWM;Dewmar International BMC, Inc.;PNK;
ILVOF;Illovo Sugar Limited;PNK;
COGLF;Chelsea Oil and Gas Ltd.;PNK;
MMIRF;MedMira Inc.;PNK;
ZTMUF.PK;ZIMTU CAP CORP;PNK;
PHIL;PHI Group Inc.;PNK;
CTQPP;QWEST CORP;PNK;
HUML;Humble Energy, Inc.;PNK;
ZIJMF;Zijin Mining Group Co. Ltd.;PNK;
HOKCY;The Hong Kong and China Gas Company Limited;PNK;
EDPFY.PK;ENERGIAS DE PORT SA;PNK;
SNAAF;San-A Co. Ltd.;PNK;
PLSB;The Pulse Beverage Corporation;PNK;
UNJCF;UNICAJA BANCO S A;PNK;
YAMCY.PK;YAMAHA CORP SPON ADR;PNK;
MMRGF;Minaurum Gold Inc.;PNK;
VTSI;VirTra Systems Inc.;PNK;
OODHA.PK;ORION DIVERSIFIED HLDG A;PNK;
ZFSVF.PK;ZURICH FINCL SVCS;PNK;
SMKPF;SIAM MAKRO PUBLIC CO;PNK;
OAOFY;OAO Tatneft;PNK;
VOSSY.PK;VOSSLOH AG ADR;PNK;
NINOF;Nikon Corporation;PNK;
MGAWF;Megaworld Corporation;PNK;
JBULF;Jubilee Gold Exploration Ltd.;PNK;
GDNEF;Golden Eagle Retail Group Ltd.;PNK;
WMAC;WMAC Holdings Corporation;PNK;
MDST;Mindesta Inc.;PNK;
NEGI.PK;NATL ENERGY GROUP INC;PNK;
PSMMF.PK;PERSIMMON ORD;PNK;
RTOXY;Rotork plc;PNK;
ACRFF;Accor S.A.;PNK;
VCOGF.PK;VICOTORIA OIL & GAS;PNK;
UUGWF;United Utilities Group PLC;PNK;
ELPVY;Companhia Paranaense de Energia;PNK;
WMLLF;Wealth Minerals Ltd.;PNK;
ZDPY.PK;ZONED PROPERTIES;PNK;
DMTGY;Daily Mail and General Trust plc;PNK;
EBCOY;Ebara Corp.;PNK;
GGTHF;Golden Goliath Resources Ltd.;PNK;
MMRTY;Massmart Holdings Limited;PNK;
NRBT;Novus Robotics, Inc.;PNK;
IAMTY;Inversiones Aguas Metropolitanas SA;PNK;
METSF;Metals X Limited;PNK;
PCCWY;PCCW Limited;PNK;
JBII.PK;JBI, INC.;PNK;
EMBVF;Arca Continental, S. A. B. de C. V.;PNK;
OXIS.PK;OXIS INTL INC;PNK;
REDW;Redwood Financial, Inc.;PNK;
MDFZF;Medifocus Inc.;PNK;
KIKOY;Kikkoman Corp.;PNK;
NNCHF;Nissan Chemical Industries, Ltd.;PNK;
WGNB;WGNB Corp.;PNK;
SKHRF;Stakeholder Gold Corp.;PNK;
AHONY;Koninklijke Ahold N.V.;PNK;
LVGAF.PK;GLV INC CL A SUB VTG;PNK;
WANSF;WANdisco plc;PNK;
CPFI;Jubilee4 Gold, Inc.;PNK;
BSNRF;Biosensors International Group, Ltd.;PNK;
TOGOF;TomaGold Corporation;PNK;
SLVA;Silvan Industries, Inc.;PNK;
CMTDF;Sumitomo Mitsui Trust Holdings, Inc.;PNK;
CRMBQ;Crumbs Bake Shop, Inc.;PNK;
CVLL;Community Valley Bancorp;PNK;
THXBY;Therapix Biosciences Ltd.;PNK;
SMVRD;Smart Ventures, Inc.;PNK;
WLRMD.PK;WOLVERINE MINERALS C;PNK;
CAYRF.PK;COPPER CANYON RES LTD ORD;PNK;
MNTCF;European Metals Corp.;PNK;
JMPLY.PK;JOHNSON MATTHEY PLC;PNK;
DWRI;Design Within Reach, Inc.;PNK;
IHCPF;Inchcape plc;PNK;
TPNEF;CUB Energy Inc.;PNK;
PFWI;Petrone Worldwide, Inc.;PNK;
ZNMNF;ZENA MINING CORP;PNK;
PTAUY.PK;PORT OF TAURANGA LTD;PNK;
CIFAF;CI Financial Corp;PNK;
QBMMF;QUABIT IMMOBILIARIA;PNK;
AJINF.PK;AJINOMOTO CO INC;PNK;
TKGZY;Turkiye Garanti Bankasi A.S.;PNK;
VLKPF;Volkswagen AG;PNK;
BVLDF.PK;BOLD VENTURES INC;PNK;
CVHL;CV Holdings, Inc.;PNK;
XBOR.PK;CROSS BORDER RES;PNK;
FNTSF;Flint Int'l Services, Inc.;PNK;
BKYKL.PK;BANK OF NEW YORK;PNK;
URCFF;Uracan Resources, Ltd.;PNK;
KWERF;Kennedy Wilson Europe Real Estate plc;PNK;
AEXAF.PK;ATOS ORIGIN SA ORD;PNK;
SKLTY;SEEK Limited;PNK;
MNHVF.PK;MARINE HARVEST ASA;PNK;
YMTKF.PK;YAMATO KOGYO CO LTD;PNK;
SOME.PK;SOMERSET TRUST HOLDI;PNK;
VLRDF;Village Roadshow Limited;PNK;
RCILF;Roc Oil Company Limited;PNK;
NUBC;Northumberland Bancorp;PNK;
HRMJ;Hermes Jets, Inc.;PNK;
SHVLF;Starcore International Mines Ltd;PNK;
FCMP;First Community Financial Partners, Inc.;PNK;
THBIY;Turkiye Halk Bankasi A.S.;PNK;
ANEWF;Australia & New Zealand Banking Group Limited;PNK;
PAWS;Praxsyn Corporation;PNK;
ASNHF;Avidus Management Group Inc.;PNK;
OISDF;OIL SANDS SECTOR FD;PNK;
HOYFF;Huhtamaki Oyj;PNK;
XEBEF;Xebec Adsorption Inc.;PNK;
SBGSF;Schneider Electric SE;PNK;
FSHRF;Feishang Anthracite Resources Limited;PNK;
LNXSF.PK;LANXESS AG;PNK;
IFPJF;Informa plc;PNK;
MAGNF;Magellan Minerals Limited;PNK;
WDKA.PK;PANACHE BEVERAGE INC;PNK;
EMPZD.PK;VESTIAGE, INC.;PNK;
MRWSF;Wm. Morrison Supermarkets plc;PNK;
TASEF;Tasman Resources Ltd.;PNK;
QNTQY.PK;QINETIQ GROUP ADR;PNK;
MIDLF;Midland Exploration Inc.;PNK;
NZRFY;The New Zealand Refining Company Limited;PNK;
NDVLY.PK;NEW WORLD DEV CO LTD;PNK;
VNTI;Vantone International Group, Inc.;PNK;
CYUFF.PK;CHINA YURUN FOOD GRP;PNK;
WGPLF;Wellgreen Platinum Ltd.;PNK;
NHUR;Supernova Energy, Inc.;PNK;
SVSVF;SEVENTY SEVEN BANK (;PNK;
NNGPF.PK;NN GROUP N V;PNK;
PNCZL.PK;PNC FINL SVCS GRP D/S Q;PNK;
IQPOF;iQ Power AG;PNK;
TRTH;Trai Thien USA Inc.;PNK;
AZURF;Azincourt Uranium Inc.;PNK;
TXEMF;TEMPLETON EMERGING M;PNK;
XANAF.PK;XANADU MINES LTD;PNK;
GWTCF;Great Wall Technology Co. Ltd.;PNK;
EPCPF;Cricket Media Group Ltd.;PNK;
SCNP;Sunshine Capital Inc.;PNK;
CKGDF;KalNorth Gold Mines Limited;PNK;
CHOLF;China Oilfield Services Ltd.;PNK;
SPYKF;Spyker N.V.;PNK;
BTHI;BUTTE HIGHLANDS MNG;PNK;
WWSG.PK;WORLDWIDE STRATEGIES;PNK;
PSZKF;POWSZECHNA KASA OSZ;PNK;
CHBAF;The Chiba Bank, Ltd.;PNK;
BFGIF;Boyd Group Income Fund;PNK;
MTSFF;Mitsui Fudosan Co. Ltd.;PNK;
BCAR.PK;BANK OF THE CAROLINA;PNK;
ZLIOY.PK;ZOOMLION HEAVY;PNK;
LYDIF;Lydian International Limited;PNK;
KDKN;Kodiak Energy Inc.;PNK;
SAFRF;Safran SA;PNK;
UBLXF;U-BLOX HLDG AG;PNK;
VNRTP;Vanguard Natural Resources, LLC;PNK;
RTMNF.PK;REITMANS CDA LTD;PNK;
WDAS;World Assurance Group Inc.;PNK;
JGCCY.PK;J G C CORP ADR;PNK;
YITYF;YIT Oyj;PNK;
PIEJF.PK;PARIS ORLEANS ET CIE;PNK;
LFRGY;Lafarge S.A.;PNK;
CTKH;Cetek Technologies, Inc.;PNK;
CNVB.PK;COLONIAL VA BK;PNK;
WNBD;Winning Brands Corporation;PNK;
LSIIF;LISI;PNK;
RTMVY.PK;RIGHTMOVE PLC ADR;PNK;
CLNH;Centerline Holding Company;PNK;
URNXF;Magnis Resources Limited;PNK;
NICXF;Nicox SA;PNK;
HREEF;Stans Energy Corp.;PNK;
CHDRY;Christian Dior SA;PNK;
MRCHF.PK;MIRACA HLDGS INC;PNK;
OLCLY;Oriental Land Co., Ltd.;PNK;
EGDCY;Energy Development Corporation;PNK;
CHEUY.PK;CHEUNG KONG HOLDINGS;PNK;
CPASF.PK;CONTAX PARTICIPACOES;PNK;
MODLF;MONDI LTD;PNK;
SKYH;Sky Harvest Energy Corp.;PNK;
BARK.PK;BANK AKRON N Y;PNK;
DCNSF.PK;DAI-ICHI LIFE INSURA;PNK;
RHUHF;Richelieu Hardware Ltd.;PNK;
CHSTF;China High Speed Transmission Equipment Group Co., Ltd.;PNK;
DLGC;Dialogic, Inc.;PNK;
AFIMF;AFRICA ISRAEL INV OR;PNK;
HDVY.PK;HEALTH DISCOVERY CP;PNK;
SPPJF;SAPPI LTD ORD;PNK;
WLOL;Winland Ocean Shipping Corp;PNK;
YUGVF.PK;YOUGOV PLC;PNK;
SHMDF;Shimano Inc.;PNK;
WHLRF.PK;WHL ENERGY LTD;PNK;
NILSY;"Open Joint Stock Company ""Mining and Metallurgical Company Norilsk Nickel""";PNK;
YEWTF;Environmental Waste International Inc.;PNK;
MBIS;Mediabistro Inc.;PNK;
NTGSD;GOLDEN PREDATOR MNG;PNK;
SYCRF;Syncora Holdings Ltd.;PNK;
RSERF;Reservoir Capital Corp;PNK;
ATAR.PK;AVATAR VENTURES CORP;PNK;
RESS;Renewable Energy Solution Systems, Inc.;PNK;
SUHJY;Sun Hung Kai Properties Limited;PNK;
ROYHF;Royal Host Inc.;PNK;
TNTEY;TNT Express N.V.;PNK;
LGOYF;Logo Yazilim Sanayi ve Ticaret AS;PNK;
YUGVF;YouGov PLC;PNK;
HTEC;Hydron Technologies Inc.;PNK;
CPADF;Cookpad Inc.;PNK;
RXLSF;Rexel SA;PNK;
MEEXF;ME Resource Corp.;PNK;
AJSCF;Ajisen China Holdings Ltd.;PNK;
GLOFY;GameLoft SE;PNK;
CREQF;China Rare Earth Holdings Ltd.;PNK;
KCRPY;Kao Corporation;PNK;
GPOVF.PK;GRUPO CARSO S A DE C;PNK;
AHONY.PK;KONINKLIJKE AHOLD;PNK;
CEVE;Ceres Ventures Inc.;PNK;
AKAVF;Phoenix Metals Corporation;PNK;
YRLLD.PK;ALTA VISTA VENTURES;PNK;
ENRT;Enertopia Corp.;PNK;
VLLRF;Asia Resource Minerals plc;PNK;
GNRD;General Datacomm Industries Inc.;PNK;
USRC;Unisource Corporate Corporation;PNK;
JNMB.PK;JINHUA MARINE BIOLOG;PNK;
NPIFF;Northland Power Inc.;PNK;
AGPYF;Agile Property Holdings Ltd.;PNK;
PHOT.PK;GROWLIFE INC;PNK;
FMFP;First Community Financial Corp.;PNK;
WLGC.PK;WORDLOGIC CORP;PNK;
SWSIP.PK;SUPERIOR WELL SVCS;PNK;
JODRF.PK;JOURDAN RES INC;PNK;
AWSL;Atlantic Wind & Solar, Inc.;PNK;
TAOEF;Trans-Asia Oil and Energy Development Corporation;PNK;
DTNOY;DNO ASA;PNK;
AMBTQ;Ambient Corporation;PNK;
NCLTF;Nitori Holdings Co.Ltd.;PNK;
NULTF;URU Metals Limited;PNK;
CLIRF.PK;CLEARFORD WATER;PNK;
TOIPF;Thai Oil Public Company Limited;PNK;
NVLX.PK;NUVILEX INC;PNK;
DRAGY;Dragon Oil plc;PNK;
PPIZF;Public Service Properties Investments Limited;PNK;
VELTF;Velti Plc;PNK;
HUSQF;Husqvarna AB (publ);PNK;
RTLGF;St Augustine Gold and Copper Limited;PNK;
SICRF;SIMCORP A/S;PNK;
RWWI.PK;RAND WORLDWIDE, INC.;PNK;
ASAB;Allerayde SAB Limited;PNK;
MNRUF;Mediterranean Resources Ltd.;PNK;
VTIFF;Valdor Technology International Inc.;PNK;
OFEK;Ofek Capital Corp.;PNK;
LGOYF.PK;LOGO YAZILIM;PNK;
EARI;Entertainment Arts Research Inc.;PNK;
MFMNF.PK;GOLDROCK MINES CORP.;PNK;
ZONNF;NOS SGPS SA;PNK;
KANP;Kaanapali Land, LLC;PNK;
CTWSP;Connecticut Water Service Inc.;PNK;
LKII;Lazare Kaplan International Inc.;PNK;
SIUIF;Semiconductor Manufacturing International Corp.;PNK;
CICC;China Internet Cafe Holdings Group, Inc.;PNK;
CNCT;China Teletech Holding, Inc.;PNK;
TRLPF;Trimel Pharmaceuticals Corp.;PNK;
ECPCY;"Est‡cio Participa›es S.A
";PNK;
KLMK;Klever Marketing, Inc.;PNK;
ZKBPF;ZKB PALLADIUM;PNK;
INBD.PK;XTERRA BUILDING SYSTEMS, INC.;PNK;
HEINY;Heineken NV;PNK;
ILIAF;Iliad SA;PNK;
CYHC;Country Bank Holding Co., Inc.;PNK;
KIDB;Kid Brands, Inc.;PNK;
SPPGF;Stock Spirits Group plc;PNK;
QPDC.PK;QUALITY PRODUCTS INC;PNK;
KDCE;Kid Castle Educational Corporation;PNK;
HYLKF;West Red Lake Gold Mines Inc.;PNK;
GNCGF;Greencore Group plc;PNK;
RVXCF;Resverlogix Corp.;PNK;
NBPOF;New Britain Palm Oil Limited;PNK;
IRBGY.PK;IRONBARK ZINC SP ADR;PNK;
EQLMF.PK;ENTERPRISES QUILMES;PNK;
AFRVY;African Bank Investments Limited;PNK;
TXHD;Textmunication Holdings, Inc.;PNK;
CMAKY;China Minsheng Banking Corp. Ltd.;PNK;
RKGXF;Road King Infrastructure Limited;PNK;
ELAMF;Elamex SA de CV;PNK;
ISGP;International Sustainability Group Inc.;PNK;
TWODY;Taylor Wimpey plc;PNK;
RBPAB;Royal Bancshares of Pennsylvania Inc.;PNK;
ELEV;Elevate, Inc;PNK;
QUBSF.PK;QANTAS AIRWAYS LTD (;PNK;
BBRYF;BURBERRY GROUP PLC;PNK;
